
´«ÀÏ¼ö
ÁöÁ¡/Áö¿ª¸í : ¼­¿ï
¸ñÃø °üÃø ¼öÇà ±â°£ : 1907-10-01 ~ 2100-12-31

Æò±Õ ´«ÀÏ¼ö
¿¬µµ,1¿ù,2¿ù,3¿ù,4¿ù,5¿ù,6¿ù,7¿ù,8¿ù,9¿ù,10¿ù,11¿ù,12¿ù,¿¬ÇÕ°è,¼øÀ§
1907,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,0.0,5.0,10.0,15.0,114
1962,1202,¼­¿ï,´«  Áø´«±úºñ  ½Î¶ô´«,1.2
1962,1204,¼­¿ï,´«  ½Î¶ô´«,5.2
1962,1208,¼­¿ï,´«  Áø´«±úºñ,0.0
1962,1219,¼­¿ï,´«  ½Î¶ô´«,4.2
1962,1221,¼­¿ï,´«  ½Î¶ô´«,1.8
1962,1229,¼­¿ï,´«  Áø´«±úºñ,2.0
1962,1230,¼­¿ï,´«,6.5
1962,1231,¼­¿ï,´«,-
1963,0101,¼­¿ï,´«,10.8
1963,0102,¼­¿ï,´«,0.0
1963,0104,¼­¿ï,´«  ½Î¶ô´«,2.9
1963,0114,¼­¿ï,´«,-
1963,0116,¼­¿ï,´«,-
1963,0117,¼­¿ï,´«,0.0
1963,0118,¼­¿ï,´«,1.9
1963,0120,¼­¿ï,´«,10.8
1963,0122,¼­¿ï,´«,0.2
1963,0129,¼­¿ï,´«,0.3
1963,0130,¼­¿ï,´«,1.3
1963,0202,¼­¿ï,´«,-
1963,0204,¼­¿ï,´«,-
1963,0208,¼­¿ï,´«,-
1963,0211,¼­¿ï,´«  ½Î¶ô´«,0.7
1963,0212,¼­¿ï,´«,-
1963,0225,¼­¿ï,´«,2.1
1963,0226,¼­¿ï,´«  ½Î¶ô´«,2.5
1963,0309,¼­¿ï,´«,0.0
1963,0310,¼­¿ï,´«,0.6
1963,0323,¼­¿ï,´«,-
1963,0328,¼­¿ï,´«,-
1963,0409,¼­¿ï,´«,-
1963,1110,¼­¿ï,´«  Áø´«±úºñ,-
1963,1127,¼­¿ï,´«,2.0
1963,1204,¼­¿ï,´«  ½Î¶ô´«,-
1963,1205,¼­¿ï,´«  ½Î¶ô´«,-
1963,1210,¼­¿ï,´«,-
1963,1212,¼­¿ï,½Î¶ô´«,0.0
1963,1222,¼­¿ï,½Î¶ô´«,0.2
1963,1231,¼­¿ï,½Î¶ô´«,-
1964,0106,¼­¿ï,´«,-
1964,0108,¼­¿ï,´«,-
1964,0117,¼­¿ï,´«  Áø´«±úºñ,-
1964,0118,¼­¿ï,´«,-
1964,0129,¼­¿ï,´«  Áø´«±úºñ,-
1964,0130,¼­¿ï,´«  Áø´«±úºñ  ½Î¶ô´«,1.4
1964,0131,¼­¿ï,´«,1.7
1964,0201,¼­¿ï,´«,1.0
1964,0206,¼­¿ï,´«  ½Î¶ô´«,8.5
1964,0207,¼­¿ï,´«  Áø´«±úºñ,0.5
1964,0208,¼­¿ï,´«  Áø´«±úºñ,2.5
1964,0209,¼­¿ï,´«,10.8
1964,0210,¼­¿ï,´«,2.3
1964,0211,¼­¿ï,´«,0.2
1964,0216,¼­¿ï,´«,-
1964,0225,¼­¿ï,´«,-
1964,0315,¼­¿ï,´«  ½Î¶ô´«,12.5
1964,0316,¼­¿ï,´«,0.0
1964,0319,¼­¿ï,´«  Áø´«±úºñ,4.2
1964,0320,¼­¿ï,Áø´«±úºñ,-
1964,0326,¼­¿ï,´«  Áø´«±úºñ,-
1964,1113,¼­¿ï,´«  ½Î¶ô´«,-
1964,1205,¼­¿ï,´«  ½Î¶ô´«,0.0
1964,1206,¼­¿ï,´«,-
1964,1207,¼­¿ï,´«,0.0
1964,1213,¼­¿ï,´«,0.0
1964,1214,¼­¿ï,´«,0.0
1964,1215,¼­¿ï,´«,0.0
1964,1217,¼­¿ï,´«  ½Î¶ô´«,0.0
1964,1218,¼­¿ï,´«,0.0
1964,1219,¼­¿ï,´«,0.0
1964,1220,¼­¿ï,´«  ½Î¶ô´«,0.3
1965,0101,¼­¿ï,´«,2.4
1965,0103,¼­¿ï,´«,0.5
1965,0106,¼­¿ï,´«,3.5
1965,0107,¼­¿ï,´«  ½Î¶ô´«,1.5
1965,0110,¼­¿ï,´«  ½Î¶ô´«,5.1
1965,0111,¼­¿ï,´«,0.2
1965,0112,¼­¿ï,½Î¶ô´«,0.0
1965,0113,¼­¿ï,´«,0.0
1965,0115,¼­¿ï,´«,4.5
1965,0118,¼­¿ï,´«,3.8
1965,0122,¼­¿ï,´«,0.0
1965,0126,¼­¿ï,´«,-
1965,0131,¼­¿ï,Áø´«±úºñ,-
1965,0201,¼­¿ï,´«,-
1965,0202,¼­¿ï,´«,0.0
1965,0205,¼­¿ï,´«,1.2
1965,0206,¼­¿ï,´«,1.1
1965,0213,¼­¿ï,Áø´«±úºñ  ½Î¶ô´«,-
1965,0216,¼­¿ï,½Î¶ô´«,-
1965,0223,¼­¿ï,´«,0.5
1965,0306,¼­¿ï,´«,0.7
1965,0315,¼­¿ï,´«  Áø´«±úºñ,-
1965,0316,¼­¿ï,´«  Áø´«±úºñ,2.3
1965,1127,¼­¿ï,´«  Áø´«±úºñ  ½Î¶ô´«,0.1
1965,1129,¼­¿ï,´«,0.3
1965,1130,¼­¿ï,´«,0.9
1965,1206,¼­¿ï,½Î¶ô´«,-
1965,1207,¼­¿ï,½Î¶ô´«,0.1
1965,1212,¼­¿ï,´«,-
1965,1218,¼­¿ï,´«,-
1965,1219,¼­¿ï,´«,-
1965,1223,¼­¿ï,´«,1.7
1965,1225,¼­¿ï,´«  ½Î¶ô´«,0.1
1965,1229,¼­¿ï,´«,-
1966,0103,¼­¿ï,´«,-
1966,0104,¼­¿ï,´«,0.2
1966,0110,¼­¿ï,Áø´«±úºñ,-
1966,0114,¼­¿ï,´«,2.7
1966,0125,¼­¿ï,´«,0.2
1966,0128,¼­¿ï,´«,2.5
1966,0205,¼­¿ï,´«,0.1
1966,0222,¼­¿ï,´«  Áø´«±úºñ,9.3
1966,0224,¼­¿ï,´«,-
1966,0225,¼­¿ï,´«  ½Î¶ô´«,-
1966,0306,¼­¿ï,´«  Áø´«±úºñ  ½Î¶ô´«,4.5
1966,0307,¼­¿ï,´«  Áø´«±úºñ,2.0
1966,0317,¼­¿ï,Áø´«±úºñ  ½Î¶ô´«,-
1966,0319,¼­¿ï,´«,-
1966,0324,¼­¿ï,´«,1.6
1966,1028,¼­¿ï,´«,-
1966,1120,¼­¿ï,´«,9.5
1966,1127,¼­¿ï,´«,-
1966,1130,¼­¿ï,´«,-
1966,1202,¼­¿ï,´«,-
1966,1203,¼­¿ï,´«,-
1966,1208,¼­¿ï,´«  Áø´«±úºñ,0.3
1966,1209,¼­¿ï,´«,-
1966,1210,¼­¿ï,´«,-
1966,1212,¼­¿ï,´«,5.2
1966,1216,¼­¿ï,´«,-
1966,1223,¼­¿ï,´«,-
1966,1224,¼­¿ï,´«,-
1966,1231,¼­¿ï,´«,0.8
1967,0101,¼­¿ï,´«,4.8
1967,0106,¼­¿ï,´«,-
